"country_code","region_name","iata","icao","airport","latitude","longitude"
"US","Florida","NEN","KNEN","NOLF Whitehouse","30.35390091","-81.87190247"
"US","Florida","VPS","KVPS","Destin-Fort Walton Beach Airport / Eglin Air Force Base","30.4832","-86.525398"
"US","Louisiana","NEW","KNEW","Lakefront Airport","30.04240036","-90.02829742"
"US","Alaska","EDA","","Edna Bay Seaplane Base","55.949653","-133.661012"
"US","Florida","VQQ","KVQQ","Cecil Airport","30.21870041","-81.87670136"
"US","Massachusetts","VQS","TJVQ","Antonio Rivera Rodriguez Airport","18.13479996","-65.49359894"
"US","Wyoming","ECS","KECS","Mondell Field","43.885399","-104.318001"
"US","Florida","VRB","KVRB","Vero Beach Regional Airport","27.6556","-80.417901"
"US","Nevada","NFL","KNFL","NAS Fallon (Van Voorhis Field)","39.41659927","-118.7009964"
"US","Alaska","LIV","","Livengood Camp Airport","65.467","-148.6534"
"US","Florida","ECP","KECP","Northwest Florida Beaches International Airport","30.357106","-85.795414"
"US","Arkansas","LIT","KLIT","Clinton National Airport (Adams Field)","34.72940063","-92.22429657"
"US","Hawaii","NGF","PHNG","MCAS Kaneohe Bay","21.45050049","-157.7680054"
"US","North Carolina","ECG","KECG","Elizabeth City Regional Airport","36.26060104","-76.17459869"
"US","Missouri","VRS","","Roy Otten Memorial Airfield","38.42779922","-92.87519836"
"US","Texas","NGP","KNGP","NAS Corpus Christi (Truax Field)","27.69260025","-97.29109955"
"US","Hawaii","LIH","PHLI","Lihue Airport","21.97599983","-159.3390045"
"US","Vermont","VSF","KVSF","Hartness State Airport","43.34360123","-72.51730347"
"US","Virginia","NGU","KNGU","NS Norfolk (Chambers Field)","36.937599","-76.289299"
"US","Texas","NGW","KNGW","NOLF Cabaniss Field","27.702712","-97.4389"
"US","Michigan","ECA","","Iosco County Airport","44.312801","-83.422302"
"US","Colorado","LIC","KLIC","Limon Municipal Airport","39.27479935","-103.6660004"
"US","Iowa","EBS","KEBS","Webster City Municipal Airport","42.43659973","-93.86889648"
"US","Maryland","NHK","KNHK","NAS Patuxent River (Trapnell Field)","38.285999","-76.411797"
"US","Pennsylvania","LHV","KLHV","William T. Piper Memorial Airport","41.13560104","-77.42230225"
"US","Nebraska","VTN","KVTN","Miller Field","42.85779953","-100.5479965"
"US","Alabama","NHX","KNBJ","NOLF Barin","30.38909912","-87.63529968"
"US","Maine","NHZ","KBXM","Brunswick Executive Airport","43.89220047","-69.93859863"
"US","Alaska","NIB","PAFS","Nikolai Airport","63.0186","-154.358002"
"US","Alaska","NIN","","Ninilchik Airport","60.020667","-151.590893"
"US","Florida","NIP","KNIP","NAS Jacksonville (Towers Field)","30.2358","-81.680603"
"US","Texas","NIR","","Chase Field Industrial Complex","28.362444","-97.661917"
"US","Wisconsin","EAU","KEAU","Chippewa Valley Regional Airport","44.86579895","-91.48429871"
"US","Washington","EAT","KEAT","Pangborn Memorial Airport","47.39889908","-120.2070007"
"US","Utah","LGU","KLGU","Logan-Cache Airport","41.79119873","-111.8519974"
"US","California","NJK","KNJK","NAF El Centro","32.829201","-115.671996"
"US","Arizona","LGF","KLGF","Laguna Army Airfield","32.86000061","-114.3970032"
"US","Nebraska","EAR","KEAR","Kearney Regional Airport","40.72700119","-99.00679779"
"US","Oregon","LGD","KLGD","La Grande/Union County Airport","45.29019928","-118.0070038"
"US","Wyoming","EAN","KEAN","Phifer Airfield","42.0555","-104.929001"
"US","Alaska","NKI","","Naukati Bay Seaplane Base","55.849602","-133.227994"
"US","Georgia","LGC","KLGC","LaGrange Callaway Airport","33.0089","-85.072601"
"US","Illinois","VYS","KVYS","Illinois Valley Regional Airport (Walter A. Duncan Field)","41.351898","-89.153099"
"US","Alaska","WAA","PAIW","Wales Airport","65.622593","-168.095"
"US","California","LGB","KLGB","Long Beach Airport","33.81769943","-118.1520004"
"US","New York","LGA","KLGA","LaGuardia Airport","40.77719879","-73.87259674"
"US","California","NKX","KNKX","MCAS Miramar","32.86840057","-117.1429977"
"US","California","NLC","KNLC","NAS Lemoore (Reeves Field)","36.33300018","-119.9520035"
"US","North Dakota","WAH","KBWP","Harry Stern Airport","46.24409866","-96.60739899"
"US","Michigan","NLE","","Jerry Tyler Memorial Airport","41.83589935","-86.22519684"
"US","Louisiana","LFT","KLFT","Lafayette Regional Airport","30.20529938","-91.98760223"
"US","Virginia","WAL","KWAL","Wallops Flight Facility","37.94020081","-75.46640015"
"US","Alaska","NLG","PAOU","Nelson Lagoon Airport","56.00749969","-161.1600037"
"US","North Carolina","LFN","KLHZ","Triangle North Executive Airport (Franklin County Airport)","36.0233","-78.330299"
"US","California","NLN","","Kneeland Airport","40.71929932","-123.9280014"
"US","Texas","LFK","KLFK","Angelina County Airport","31.23399925","-94.75"
"US","Washington","WAS","","metropolitan area1","38.889444","-77.035278"
"US","Virginia","LFI","KLFI","Langley Air Force Base","37.082901","-76.36049652"
"US","Kentucky","LEX","KLEX","Blue Grass Airport","38.03649902","-84.60590363"
"US","Alaska","NME","PAGT","Nightmute Airport","60.47100067","-164.701004"
"US","Pennsylvania","WAY","KWAY","Greene County Airport","39.90010071","-80.13310242"
"US","Maine","LEW","KLEW","Auburn/Lewiston Municipal Airport","44.04850006","-70.28350067"
"US","Alaska","WBB","","Stebbins Airport","63.51599884","-162.2779999"
"US","South Dakota","LEM","KLEM","Lemmon Municipal Airport","45.91870117","-102.1060028"
"US","Alaska","NNK","","Naknek Airport","58.73289871","-157.0200043"
"US","Michigan","WBK","","West Branch Community Airport","44.244801","-84.179802"
"US","Alaska","NNL","PANO","Nondalton Airport","59.98020172","-154.8390045"
"US","Florida","LEE","KLEE","Leesburg International Airport","28.82309914","-81.80870056"
"US","Alaska","WBQ","PAWB","Beaver Airport","66.36219788","-147.4069977"
"US","Michigan","WBR","KRQB","Roben-Hood Airport","43.72259903","-85.50409698"
"US","Colorado","WBU","KBDU","Boulder Municipal Airport","40.03939819","-105.2259979"
"US","Pennsylvania","WBW","KWBW","Wilkes-Barre Wyoming Valley Airport","41.29719925","-75.85119629"
"US","New Hampshire","LEB","KLEB","Lebanon Municipal Airport","43.62609863","-72.30419922"
"US","Texas","DYS","KDYS","Dyess Air Force Base","32.42079926","-99.854599"
"US","Alaska","WCR","PALR","Chandalar Lake Airport","67.50450134","-148.4830017"
"US","Oklahoma","WDG","KWDG","Enid Woodring Regional Airport","36.37919998","-97.79109955"
"US","Michigan","LDM","KLDM","Mason County Airport","43.96250153","-86.40789795"
"US","New Jersey","LDJ","KLDJ","Linden Airport","40.61740112","-74.24459839"
"US","Washington","WDN","","Waldronaire Airport","48.7118","-123.017998"
"US","Georgia","WDR","KWDR","Barrow County Airport","33.98289871","-83.66739655"
"US","Pennsylvania","DYL","KDYL","Doylestown Airport","40.33300018","-75.12229919"
"US","Texas","WEA","KWEA","Parker County Airport","32.74629974","-97.68240356"
"US","Connecticut","DXR","KDXR","Danbury Municipal Airport","41.37149811","-73.48220062"
"US","Mississippi","DXE","KMBO","Bruce Campbell Field","32.438702","-90.103104"
"US","California","NOT","KDVO","Marin County Airport (Gnoss Field)","38.14360046","-122.5559998"
"US","Texas","DWH","KDWH","David Wayne Hooks Memorial Airport","30.0618","-95.55280304"
"US","Alaska","WFB","","Ketchikan Harbor Seaplane Base","55.349899","-131.677002"
"US","Florida","NPA","KNPA","NAS Pensacola (Forrest Sherman Field)","30.35269928","-87.31860352"
"US","Maine","WFK","KFVE","Northern Aroostook Regional Airport","47.28549957","-68.31279755"
"US","Utah","NPH","","Nephi Municipal Airport","39.73880005","-111.8720016"
"US","Florida","LCQ","KLCQ","Lake City Gateway Airport","30.18199921","-82.57689667"
"US","Ohio","LCK","KLCK","Rickenbacker International Airport","39.813801","-82.927803"
"US","Arizona","DVT","KDVT","Phoenix Deer Valley Airport","33.68830109","-112.0830002"
"US","Virginia","WGO","KOKV","Winchester Regional Airport","39.14350128","-78.14440155"
"US","Rhode Island","NPT","KUUU","Newport State Airport","41.53239822","-71.28150177"
"US","Illinois","DVN","KDVN","Davenport Municipal Airport","41.61029816","-90.58830261"
"US","Alaska","WHD","","Hyder Seaplane Base","55.903324","-130.009975"
"US","Tennessee","NQA","KNQA","Millington Regional Jetport","35.356701","-89.8703"
"US","Texas","NQI","KNQI","NAS Kingsville","27.50720024","-97.80970001"
"US","North Dakota","DVL","KDVL","Devils Lake Regional Airport (Devils Lake Municipal Airport)","48.11420059","-98.90879822"
"US","New Hampshire","LCI","KLCI","Laconia Municipal Airport","43.5727005","-71.41889954"
"US","California","WHP","KWHP","Whiteman Airport","34.25930023","-118.413002"
"US","Louisiana","LCH","KLCH","Lake Charles Regional Airport","30.12610054","-93.22329712"
"US","Texas","WHT","KARM","Wharton Regional Airport","29.25429916","-96.15440369"
"US","Alaska","DUT","PADU","Unalaska Airport","53.90010071","-166.5440063"
"US","Florida","NQX","KNQX","NAS Key West (Boca Chica Field)","24.57579994","-81.68890381"
"US","Florida","NRB","KNRB","NS Mayport (Admiral David L. McDonald Field)","30.39109993","-81.42469788"
"US","Pennsylvania","DUJ","KDUJ","DuBois Regional Airport","41.17829895","-78.8986969"
"US","Arizona","DUG","KDUG","Bisbee Douglas International Airport","31.46899986","-109.6039963"
"US","California","NRC","KNRC","NASA Crows Landing Airport","37.40800095","-121.1090012"
"US","North Carolina","DUF","","Pine Island Airport","36.25350189","-75.78849792"
"US","North Carolina","LBT","KLBT","Lumberton Municipal Airport","34.60990143","-79.05940247"
"US","California","WJF","KWJF","General William J. Fox Airfield","34.74110031","-118.2190018"
"US","Kansas","LBL","KLBL","Liberal Mid-America Regional Airport","37.0442009","-100.9599991"
"US","Oklahoma","NRI","","Grand Lake Regional Airport","36.57759857","-94.86190033"
"US","Nebraska","LBF","KLBF","North Platte Regional Airport (Lee Bird Field)","41.12620163","-100.6839981"
"US","Pennsylvania","LBE","KLBE","Arnold Palmer Regional Airport","40.27590179","-79.40480042"
"US","Oklahoma","DUC","KDUC","Halliburton Field","34.47090149","-97.9598999"
"US","Alaska","WKK","","Aleknagik Airport","59.2826004","-158.6179962"
"US","Hawaii","WKL","","Waikoloa Heliport","19.9205","-155.8607"
"US","Oklahoma","DUA","KDUA","Durant Regional Airport-Eaker Field","33.94229889","-96.39450073"
"US","Michigan","DTW","KDTW","Detroit Metropolitan Wayne County Airport","42.21239853","-83.35340118"
"US","Michigan","DTT","","metropolitan area1","42.331427","-83.045754"
"US","Kansas","WLD","KWLD","Strother Field","37.16859818","-97.03759766"
"US","Washington","DTR","","Decatur Shores Airport","48.49980164","-122.814003"
"US","Massachusetts","NRR","TJRV","Jose Aponte de la Torre Airport","18.24530029","-65.6434021"
"US","Alaska","WLK","PASK","Selawik Airport","66.60009766","-159.9859924"
"US","Louisiana","DTN","KDTN","Shreveport Downtown Airport","32.54019928","-93.74500275"
"US","Minnesota","DTL","KDTL","Detroit Lakes Airport (Wething Field)","46.82519913","-95.88569641"
"US","California","DTH","","Furnace Creek Airport","36.463799","-116.880997"
"US","Alaska","WLR","","Loring Seaplane Base","55.60129929","-131.6369934"
"US","California","WLW","KWLW","Willows-Glenn County Airport","39.51639938","-122.2180023"
"US","California","NRS","KNRS","NOLF Imperial Beach (Ream Field)","32.56669998","-117.1169968"
"US","Texas","LBB","KLBB","Lubbock Preston Smith International Airport","33.663601","-101.822998"
"US","Nevada","WMC","KWMC","Winnemucca Municipal Airport","40.89659882","-117.8059998"
"US","Florida","NSE","KNSE","NAS Whiting Field - North","30.7241993","-87.02189636"
"US","Utah","DTA","KDTA","Delta Municipal Airport","39.38059998","-112.5080032"
"US","Arkansas","WMH","KBPK","Ozark Regional Airport","36.3689003","-92.47049713"
"US","California","LAX","KLAX","Los Angeles International Airport","33.94250107","-118.4079971"
"US","Alaska","WMK","","Meyers Chuck Seaplane Base","55.73960114","-132.2550049"
"US","Oklahoma","LAW","KLAW","Lawton-Fort Sill Regional Airport","34.56769943","-98.41660309"
"US","Minnesota","NSL","KDVP","Slayton Municipal Airport","43.98680115","-95.7826004"
"US","Alaska","WMO","PAWM","White Mountain Airport","64.68920136","-163.4129944"
"US","Nevada","LAS","KLAS","McCarran International Airport","36.08010101","-115.1520004"
"US","Wyoming","LAR","KLAR","Laramie Regional Airport","41.31209946","-105.6750031"
"US","California","NTD","KNTD","NAS Point Mugu (Naval Base Ventura County)","34.12030029","-119.1210022"
"US","Alaska","WNA","PANA","Napakiak Airport","60.69029999","-161.9790039"
"US","New York","DSV","KDSV","Dansville Municipal Airport","42.57089996","-77.71309662"
"US","Michigan","LAN","KLAN","Capital Region International Airport","42.77870178","-84.58740234"
"US","New Mexico","LAM","KLAM","Los Alamos County Airport","35.87979889","-106.2689972"
"US","Utah","NTJ","","Manti-Ephraim Airport","39.32910156","-111.6149979"
"US","Iowa","DSM","KDSM","Des Moines International Airport","41.5340004","-93.6631012"
"US","Florida","LAL","KLAL","Lakeland Linder International Airport","27.988899","-82.018602"
"US","Colorado","LAA","KLAA","Lamar Municipal Airport","38.06969833","-102.6880035"
"US","Virginia","NTU","KNTU","NAS Oceana (Apollo Soucek Field)","36.820702","-76.033501"
"US","Florida","DSI","KDTS","Destin Executive Airport","30.40010071","-86.47149658"
"US","Alaska","NUI","PAQT","Nuiqsut Airport","70.20999908","-151.0059967"
"US","Alaska","NUL","PANU","Nulato Airport","64.729301","-158.074005"
"US","Florida","NUN","KNUN","NOLF Saufley Field","30.4694","-87.338097"
"US","Alaska","WOW","PAUO","Willow Airport","61.75419998","-150.052002"
"US","Alaska","NUP","","Nunapitchuk Airport","60.905591","-162.440454"
"US","California","NUQ","KNUQ","Moffett Federal Airfield","37.4161","-122.049004"
"US","Montana","DRU","","Drummond Airport","46.6208","-113.205002"
"US","Texas","DRT","KDRT","Del Rio International Airport","29.37420082","-100.927002"
"US","Colorado","DRO","KDRO","Durango-La Plata County Airport","37.1515007","-107.7539978"
"US","Alaska","KZB","","Zachar Bay Seaplane Base","57.553001","-153.746052"
"US","Colorado","WPO","","North Fork Valley Airport","38.83169937","-107.6460037"
"US","Washington","NUW","KNUW","NAS Whidbey Island (Ault Field)","48.351799","-122.655998"
"US","Louisiana","DRI","KDRI","Beauregard Regional Airport","30.83169937","-93.33989716"
"US","Alaska","DRG","PADE","Deering Airport","66.06960297","-162.7660065"
"US","Georgia","WRB","KWRB","Robins Air Force Base","32.64009857","-83.59190369"
"US","Missouri","NVD","KNVD","Nevada Municipal Airport","37.852993","-94.304513"
"US","Alaska","WRG","PAWG","Wrangell Airport","56.48429871","-132.3699951"
"US","New Jersey","WRI","KWRI","McGuire Air Force Base","40.0155983","-74.59169769"
"US","Wyoming","WRL","KWRL","Worland Municipal Airport","43.96569824","-107.9509964"
"US","Alaska","DRF","","Drift River Airport","60.58890152","-152.1620026"
"US","California","NVN","","Nervino Airport","39.81850052","-120.3529968"
"US","Michigan","DRE","KDRM","Drummond Island Airport","46.00930023","-83.74389648"
"US","Nevada","DRA","KDRA","Desert Rock Airport","36.6194","-116.032997"
"US","Alaska","KYU","PFKU","Koyukuk Airport","64.87609863","-157.727005"
"US","Alaska","WSB","","Steamboat Bay Seaplane Base","55.52959824","-133.6419983"
"US","New Mexico","WSD","KWSD","Condron Army Airfield","32.34149933","-106.4029999"
"US","Alaska","WSF","PACS","Cape Sarichef Airport","61.1821","-149.863"
"US","Pennsylvania","WSG","KAFJ","Washington County Airport","40.13650131","-80.29019928"
"US","New York","WSH","KHWV","Brookhaven Airport","40.82189941","-72.86940002"
"US","Alaska","WSM","","Wiseman Airport","67.40460205","-150.1230011"
"US","Alaska","WSN","PFWS","South Naknek Airport","58.70339966","-157.0079956"
"US","New Hampshire","NWH","","Parlin Field","40.462502","-74.330574"
"US","Florida","KYO","","Tampa North Aero Park","28.22130013","-82.37449646"
"US","Rhode Island","WST","KWST","Westerly State Airport","41.34960175","-71.80339813"
"US","Washington","WSX","","Westsound Seaplane Base","48.61790085","-122.9530029"
"US","New York","NYC","","metropolitan area2","40.714167","-74.005833"
"US","Virginia","MFV","KMFV","Accomack County Airport","37.64690018","-75.76110077"
"US","Virginia","NYG","KNYG","MCAF Quantico (Turner Field)","38.50170135","-77.30529785"
"US","Alaska","KYK","PAKY","Karluk Airport","57.56710052","-154.4499969"
"US","Utah","DPG","KDPG","Michael Army Airfield","40.19940186","-112.9369965"
"US","Alabama","MGM","KMGM","Montgomery Regional Airport (Dannelly Field)","32.30059814","-86.39399719"
